1
68.00,65.00,70.00,270.00
70.00,64.00,70.00,270.00
73.00,64.00,70.00,270.00
76.00,64.00,70.00,270.00
79.00,64.00,70.00,270.00
82.00,64.00,70.00,270.00
85.00,64.00,70.00,270.00
88.00,65.00,70.00,270.00
91.00,65.00,70.00,270.00
94.00,65.00,70.00,270.00
97.00,65.00,70.00,270.00
100.00,66.00,70.00,270.00
103.00,66.00,70.00,270.00
106.00,66.00,70.00,270.00
109.00,66.00,70.00,270.00
112.00,66.00,70.00,270.00
115.00,66.00,70.00,270.00
118.00,66.00,70.00,270.00
120.00,66.00,70.00,270.00
123.00,66.00,70.00,270.00
126.00,66.00,70.00,270.00
129.00,67.00,70.00,270.00
131.00,66.00,70.00,270.00
134.00,67.00,70.00,270.00
137.00,65.00,70.00,270.00
139.00,65.00,70.00,270.00
141.00,64.00,70.00,270.00
144.00,64.00,70.00,270.00
146.00,64.00,70.00,270.00
148.00,64.00,70.00,270.00
150.00,64.00,70.00,270.00
153.00,64.00,70.00,270.00
155.00,63.00,70.00,270.00
158.00,62.00,70.00,270.00
159.00,55.00,70.00,270.00
163.00,64.00,70.00,270.00
165.00,63.00,70.00,270.00
166.00,54.00,70.00,270.00
168.00,53.00,70.00,270.00
170.00,52.00,70.00,270.00
173.00,58.00,70.00,270.00
176.00,63.00,70.00,270.00
175.00,50.00,70.00,270.00
179.00,63.00,70.00,270.00
181.00,63.00,70.00,270.00
183.00,63.00,70.00,270.00
183.00,53.00,70.00,270.00
184.00,48.00,70.00,270.00
187.00,52.00,70.00,270.00
189.00,53.00,70.00,270.00
191.00,53.00,70.00,270.00
191.00,46.00,70.00,270.00
194.00,51.00,70.00,270.00
196.00,52.00,70.00,270.00
198.00,54.00,70.00,270.00
199.00,51.00,70.00,270.00
201.00,51.00,70.00,270.00
203.00,52.00,70.00,270.00
205.00,54.00,70.00,270.00
206.00,55.00,70.00,270.00
208.00,55.00,70.00,270.00
210.00,51.00,70.00,270.00
211.00,53.00,70.00,270.00
213.00,54.00,70.00,270.00
214.00,53.00,70.00,270.00
220.00,48.00,70.00,270.00
216.00,51.00,70.00,270.00
217.00,51.00,70.00,270.00
218.00,49.00,70.00,270.00
219.00,48.00,70.00,270.00
220.00,46.00,70.00,270.00
221.00,45.00,70.00,270.00
222.00,44.00,70.00,270.00
223.00,43.00,70.00,270.00
224.00,43.00,70.00,270.00
220.00,42.00,70.00,270.00
221.00,41.00,70.00,270.00
237.00,41.00,70.00,270.00
239.00,40.00,70.00,270.00
241.00,40.00,70.00,270.00
242.00,41.00,70.00,270.00
243.00,41.00,70.00,270.00
244.00,41.00,70.00,270.00
234.00,38.00,70.00,270.00
235.00,38.00,70.00,270.00
236.00,37.00,70.00,270.00
247.00,41.00,70.00,270.00
249.00,40.00,70.00,270.00
251.00,40.00,70.00,270.00
253.00,39.00,70.00,270.00
254.00,39.00,70.00,270.00
257.00,36.00,70.00,270.00
258.00,36.00,70.00,270.00
259.00,37.00,70.00,270.00
259.00,37.00,70.00,270.00
261.00,36.00,70.00,270.00
262.00,36.00,70.00,270.00
257.00,36.00,70.00,270.00
258.00,35.00,70.00,270.00
258.00,34.00,70.00,270.00
260.00,34.00,70.00,270.00
260.00,33.00,70.00,270.00
259.00,32.00,70.00,270.00
260.00,32.00,70.00,270.00
262.00,31.00,70.00,270.00
262.00,31.00,70.00,270.00
264.00,30.00,70.00,270.00
265.00,30.00,70.00,270.00
266.00,29.00,70.00,270.00
266.00,29.00,70.00,270.00
268.00,28.00,70.00,270.00
269.00,27.00,70.00,270.00
269.00,26.00,70.00,270.00
270.00,25.00,70.00,270.00
270.00,25.00,70.00,270.00
270.00,24.00,70.00,270.00
305.00,0.00,70.00,270.00
305.00,0.00,70.00,270.00
306.00,0.00,70.00,270.00
307.00,0.00,70.00,270.00
308.00,0.00,70.00,270.00
308.00,0.00,70.00,270.00
309.00,0.00,70.00,270.00
310.00,0.00,70.00,270.00
310.00,0.00,70.00,270.00
283.00,9.00,70.00,270.00
283.00,9.00,70.00,270.00
284.00,7.00,70.00,270.00
284.00,6.00,70.00,270.00
285.00,5.00,70.00,270.00
299.00,0.00,70.00,270.00
300.00,0.00,70.00,270.00
301.00,0.00,70.00,270.00
301.00,0.00,70.00,270.00
290.00,0.00,70.00,270.00
290.00,0.00,70.00,270.00
291.00,0.00,70.00,270.00
292.00,0.00,70.00,270.00
293.00,0.00,70.00,270.00
294.00,0.00,70.00,270.00
295.00,0.00,70.00,270.00
296.00,0.00,70.00,270.00
297.00,0.00,70.00,270.00
285.00,4.00,70.00,270.00
299.00,0.00,70.00,270.00
300.00,0.00,70.00,270.00
301.00,0.00,70.00,270.00
298.00,4.00,70.00,270.00
299.00,4.00,70.00,270.00
286.00,4.00,70.00,270.00
287.00,4.00,70.00,270.00
288.00,4.00,70.00,270.00
289.00,4.00,70.00,270.00
289.00,4.00,70.00,270.00
290.00,4.00,70.00,270.00
2
0
0
0
0
1
310.00,95.00,42.00,147.00
311.00,94.00,42.00,147.00
311.00,94.00,42.00,147.00
312.00,94.00,42.00,147.00
312.00,93.00,42.00,147.00
313.00,93.00,42.00,147.00
314.00,93.00,42.00,147.00
314.00,93.00,42.00,147.00
315.00,92.00,42.00,147.00
316.00,92.00,42.00,147.00
317.00,92.00,42.00,147.00
317.00,91.00,42.00,147.00
318.00,91.00,42.00,147.00
319.00,91.00,42.00,147.00
319.00,91.00,42.00,147.00
320.00,90.00,42.00,147.00
321.00,90.00,42.00,147.00
321.00,90.00,42.00,147.00
322.00,89.00,42.00,147.00
323.00,88.00,42.00,147.00
323.00,88.00,42.00,147.00
324.00,88.00,42.00,147.00
325.00,87.00,42.00,147.00
325.00,87.00,42.00,147.00
326.00,86.00,42.00,147.00
326.00,86.00,42.00,147.00
327.00,86.00,42.00,147.00
327.00,86.00,42.00,147.00
328.00,86.00,42.00,147.00
329.00,87.00,42.00,147.00
329.00,87.00,42.00,147.00
330.00,88.00,42.00,147.00
330.00,87.00,42.00,147.00
331.00,88.00,42.00,147.00
332.00,89.00,42.00,147.00
332.00,89.00,42.00,147.00
333.00,89.00,42.00,147.00
333.00,89.00,42.00,147.00
334.00,88.00,42.00,147.00
334.00,88.00,42.00,147.00
334.00,87.00,42.00,147.00
335.00,86.00,42.00,147.00
335.00,85.00,42.00,147.00
335.00,84.00,42.00,147.00
336.00,83.00,42.00,147.00
336.00,82.00,42.00,147.00
336.00,82.00,42.00,147.00
336.00,82.00,42.00,147.00
339.00,79.00,42.00,147.00
339.00,79.00,42.00,147.00
340.00,79.00,42.00,147.00
340.00,79.00,42.00,147.00
337.00,80.00,42.00,147.00
337.00,80.00,42.00,147.00
338.00,80.00,42.00,147.00
338.00,81.00,42.00,147.00
338.00,81.00,42.00,147.00
341.00,86.00,42.00,147.00
2
0
0
0
0
1
345.00,107.00,31.00,115.00
345.00,107.00,31.00,115.00
345.00,106.00,31.00,115.00
346.00,106.00,31.00,115.00
346.00,106.00,31.00,115.00
346.00,106.00,31.00,115.00
346.00,106.00,31.00,115.00
346.00,106.00,31.00,115.00
346.00,106.00,31.00,115.00
347.00,106.00,31.00,115.00
347.00,106.00,31.00,115.00
347.00,106.00,31.00,115.00
347.00,106.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,105.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,108.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,109.00,31.00,115.00
347.00,110.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,109.00,31.00,115.00
348.00,108.00,31.00,115.00
348.00,108.00,31.00,115.00
349.00,107.00,31.00,115.00
349.00,107.00,31.00,115.00
349.00,107.00,31.00,115.00
349.00,107.00,31.00,115.00
349.00,106.00,31.00,115.00
349.00,106.00,31.00,115.00
349.00,106.00,31.00,115.00
2
0
0
0
0
1
350.00,115.00,25.00,92.00
350.00,115.00,25.00,92.00
350.00,115.00,25.00,92.00
350.00,115.00,25.00,92.00
350.00,115.00,25.00,92.00
