1
56.00,141.00,70.00,270.00
59.00,141.00,70.00,270.00
62.00,140.00,70.00,270.00
65.00,140.00,70.00,270.00
68.00,139.00,70.00,270.00
71.00,139.00,70.00,270.00
74.00,138.00,70.00,270.00
77.00,138.00,70.00,270.00
80.00,138.00,70.00,270.00
83.00,138.00,70.00,270.00
86.00,137.00,70.00,270.00
89.00,137.00,70.00,270.00
92.00,137.00,70.00,270.00
95.00,137.00,70.00,270.00
98.00,137.00,70.00,270.00
100.00,137.00,70.00,270.00
103.00,137.00,70.00,270.00
106.00,137.00,70.00,270.00
109.00,137.00,70.00,270.00
112.00,137.00,70.00,270.00
114.00,137.00,70.00,270.00
117.00,136.00,70.00,270.00
120.00,136.00,70.00,270.00
122.00,136.00,70.00,270.00
125.00,136.00,70.00,270.00
127.00,135.00,70.00,270.00
130.00,135.00,70.00,270.00
133.00,135.00,70.00,270.00
135.00,135.00,70.00,270.00
138.00,134.00,70.00,270.00
140.00,134.00,70.00,270.00
142.00,134.00,70.00,270.00
145.00,133.00,70.00,270.00
147.00,133.00,70.00,270.00
150.00,133.00,70.00,270.00
152.00,132.00,70.00,270.00
155.00,132.00,70.00,270.00
157.00,131.00,70.00,270.00
160.00,131.00,70.00,270.00
162.00,131.00,70.00,270.00
164.00,130.00,70.00,270.00
166.00,130.00,70.00,270.00
168.00,130.00,70.00,270.00
170.00,129.00,70.00,270.00
172.00,129.00,70.00,270.00
174.00,128.00,70.00,270.00
176.00,128.00,70.00,270.00
178.00,128.00,70.00,270.00
179.00,127.00,70.00,270.00
181.00,127.00,70.00,270.00
183.00,126.00,70.00,270.00
185.00,126.00,70.00,270.00
187.00,126.00,70.00,270.00
189.00,125.00,70.00,270.00
191.00,125.00,70.00,270.00
192.00,124.00,70.00,270.00
194.00,124.00,70.00,270.00
196.00,124.00,70.00,270.00
198.00,123.00,70.00,270.00
199.00,123.00,70.00,270.00
201.00,122.00,70.00,270.00
203.00,122.00,70.00,270.00
204.00,122.00,70.00,270.00
206.00,121.00,70.00,270.00
207.00,121.00,70.00,270.00
209.00,120.00,70.00,270.00
210.00,120.00,70.00,270.00
212.00,120.00,70.00,270.00
213.00,119.00,70.00,270.00
214.00,119.00,70.00,270.00
216.00,118.00,70.00,270.00
217.00,118.00,70.00,270.00
218.00,117.00,70.00,270.00
220.00,117.00,70.00,270.00
221.00,116.00,70.00,270.00
223.00,116.00,70.00,270.00
224.00,115.00,70.00,270.00
225.00,115.00,70.00,270.00
227.00,114.00,70.00,270.00
228.00,114.00,70.00,270.00
230.00,113.00,70.00,270.00
231.00,113.00,70.00,270.00
232.00,112.00,70.00,270.00
233.00,112.00,70.00,270.00
235.00,111.00,70.00,270.00
236.00,111.00,70.00,270.00
237.00,110.00,70.00,270.00
238.00,110.00,70.00,270.00
239.00,110.00,70.00,270.00
240.00,109.00,70.00,270.00
241.00,109.00,70.00,270.00
242.00,108.00,70.00,270.00
243.00,108.00,70.00,270.00
