1
82.00,92.00,37.00,51.00
87.00,91.00,37.00,51.00
92.00,92.00,37.00,51.00
98.00,93.00,37.00,51.00
105.00,95.00,37.00,51.00
112.00,95.00,37.00,51.00
117.00,95.00,37.00,51.00
123.00,94.00,37.00,51.00
129.00,93.00,37.00,51.00
135.00,92.00,37.00,51.00
140.00,93.00,37.00,51.00
145.00,94.00,37.00,51.00
152.00,95.00,37.00,51.00
159.00,96.00,37.00,51.00
165.00,96.00,37.00,51.00
171.00,95.00,37.00,51.00
177.00,94.00,37.00,51.00
183.00,93.00,37.00,51.00
188.00,93.00,37.00,51.00
192.00,93.00,37.00,51.00
196.00,94.00,37.00,51.00
199.00,94.00,37.00,51.00
198.00,94.00,37.00,51.00
198.00,93.00,37.00,51.00
196.00,92.00,37.00,51.00
192.00,92.00,37.00,51.00
187.00,91.00,37.00,51.00
182.00,90.00,37.00,51.00
176.00,90.00,37.00,51.00
167.00,90.00,37.00,51.00
159.00,92.00,37.00,51.00
149.00,93.00,37.00,51.00
138.00,94.00,37.00,51.00
127.00,95.00,37.00,51.00
116.00,96.00,37.00,51.00
111.00,94.00,37.00,51.00
106.00,92.00,37.00,51.00
103.00,91.00,37.00,51.00
101.00,91.00,37.00,51.00
102.00,92.00,37.00,51.00
104.00,94.00,37.00,51.00
101.00,96.00,37.00,51.00
107.00,96.00,37.00,51.00
113.00,96.00,37.00,51.00
125.00,95.00,37.00,51.00
134.00,95.00,37.00,51.00
143.00,95.00,37.00,51.00
152.00,95.00,37.00,51.00
162.00,95.00,37.00,51.00
173.00,96.00,37.00,51.00
183.00,96.00,37.00,51.00
192.00,97.00,37.00,51.00
198.00,98.00,37.00,51.00
200.00,100.00,37.00,51.00
200.00,101.00,37.00,51.00
197.00,101.00,37.00,51.00
189.00,101.00,37.00,51.00
181.00,101.00,37.00,51.00
169.00,99.00,37.00,51.00
155.00,98.00,37.00,51.00
141.00,97.00,37.00,51.00
124.00,98.00,37.00,51.00
113.00,98.00,37.00,51.00
106.00,99.00,37.00,51.00
97.00,102.00,37.00,51.00
91.00,104.00,37.00,51.00
86.00,106.00,37.00,51.00
80.00,108.00,37.00,51.00
78.00,108.00,37.00,51.00
76.00,108.00,37.00,51.00
75.00,108.00,37.00,51.00
74.00,108.00,37.00,51.00
74.00,109.00,37.00,51.00
75.00,110.00,37.00,51.00
77.00,111.00,37.00,51.00
81.00,110.00,37.00,51.00
88.00,109.00,37.00,51.00
96.00,107.00,37.00,51.00
107.00,104.00,37.00,51.00
118.00,100.00,37.00,51.00
131.00,96.00,37.00,51.00
149.00,93.00,37.00,51.00
166.00,93.00,37.00,51.00
180.00,97.00,37.00,51.00
192.00,101.00,37.00,51.00
200.00,106.00,37.00,51.00
205.00,110.00,37.00,51.00
205.00,111.00,37.00,51.00
204.00,111.00,37.00,51.00
202.00,111.00,37.00,51.00
199.00,110.00,37.00,51.00
196.00,109.00,37.00,51.00
192.00,110.00,37.00,51.00
187.00,113.00,37.00,51.00
179.00,117.00,37.00,51.00
169.00,119.00,37.00,51.00
157.00,116.00,37.00,51.00
144.00,108.00,37.00,51.00
128.00,100.00,37.00,51.00
107.00,100.00,37.00,51.00
93.00,106.00,37.00,51.00
78.00,112.00,37.00,51.00
68.00,115.00,37.00,51.00
58.00,116.00,37.00,51.00
52.00,115.00,37.00,51.00
46.00,115.00,37.00,51.00
39.00,116.00,37.00,51.00
32.00,117.00,37.00,51.00
23.00,119.00,37.00,51.00
14.00,118.00,37.00,51.00
6.00,110.00,37.00,51.00
0.00,102.00,37.00,51.00
30.00,102.00,37.00,51.00
30.00,103.00,37.00,51.00
0.00,120.00,37.00,51.00
5.00,134.00,37.00,51.00
13.00,140.00,37.00,51.00
21.00,141.00,37.00,51.00
28.00,140.00,37.00,51.00
33.00,140.00,37.00,51.00
37.00,139.00,37.00,51.00
41.00,137.00,37.00,51.00
43.00,135.00,37.00,51.00
47.00,133.00,37.00,51.00
51.00,133.00,37.00,51.00
55.00,134.00,37.00,51.00
62.00,133.00,37.00,51.00
69.00,131.00,37.00,51.00
78.00,126.00,37.00,51.00
86.00,118.00,37.00,51.00
94.00,109.00,37.00,51.00
100.00,101.00,37.00,51.00
102.00,97.00,37.00,51.00
102.00,96.00,37.00,51.00
99.00,99.00,37.00,51.00
94.00,102.00,37.00,51.00
89.00,103.00,37.00,51.00
83.00,104.00,37.00,51.00
78.00,104.00,37.00,51.00
74.00,103.00,37.00,51.00
71.00,101.00,37.00,51.00
68.00,100.00,37.00,51.00
69.00,98.00,37.00,51.00
70.00,98.00,37.00,51.00
72.00,98.00,37.00,51.00
75.00,98.00,37.00,51.00
80.00,100.00,37.00,51.00
87.00,102.00,37.00,51.00
95.00,104.00,37.00,51.00
104.00,104.00,37.00,51.00
113.00,102.00,37.00,51.00
121.00,100.00,37.00,51.00
127.00,99.00,37.00,51.00
130.00,98.00,37.00,51.00
132.00,97.00,37.00,51.00
132.00,97.00,37.00,51.00
130.00,97.00,37.00,51.00
127.00,98.00,37.00,51.00
122.00,99.00,37.00,51.00
118.00,99.00,37.00,51.00
114.00,96.00,37.00,51.00
113.00,94.00,37.00,51.00
114.00,93.00,37.00,51.00
117.00,93.00,37.00,51.00
121.00,95.00,37.00,51.00
128.00,95.00,37.00,51.00
135.00,96.00,37.00,51.00
143.00,95.00,37.00,51.00
151.00,94.00,37.00,51.00
158.00,93.00,37.00,51.00
162.00,93.00,37.00,51.00
