1
135.00,29.00,19.00,104.00
131.00,29.00,19.00,104.00
130.00,29.00,19.00,104.00
129.00,29.00,19.00,104.00
129.00,29.00,19.00,104.00
129.00,28.00,19.00,104.00
129.00,28.00,19.00,104.00
128.00,28.00,19.00,104.00
128.00,28.00,19.00,104.00
128.00,27.00,19.00,104.00
127.00,27.00,19.00,104.00
127.00,26.00,19.00,104.00
127.00,26.00,19.00,104.00
127.00,25.00,19.00,104.00
127.00,24.00,19.00,104.00
127.00,23.00,19.00,104.00
127.00,22.00,19.00,104.00
127.00,22.00,19.00,104.00
127.00,21.00,19.00,104.00
126.00,20.00,19.00,104.00
126.00,19.00,19.00,104.00
126.00,19.00,19.00,104.00
125.00,17.00,19.00,104.00
124.00,16.00,19.00,104.00
140.00,12.00,19.00,104.00
140.00,10.00,19.00,104.00
139.00,7.00,19.00,104.00
138.00,5.00,19.00,104.00
138.00,4.00,19.00,104.00
137.00,3.00,19.00,104.00
137.00,2.00,19.00,104.00
136.00,1.00,19.00,104.00
135.00,0.00,19.00,104.00
135.00,-1.00,19.00,104.00
134.00,-2.00,19.00,104.00
133.00,-3.00,19.00,104.00
134.00,0.00,19.00,104.00
135.00,2.00,19.00,104.00
135.00,2.00,19.00,104.00
135.00,2.00,19.00,104.00
135.00,1.00,19.00,104.00
143.00,30.00,19.00,104.00
143.00,32.00,19.00,104.00
143.00,33.00,19.00,104.00
143.00,34.00,19.00,104.00
144.00,35.00,19.00,104.00
142.00,38.00,19.00,104.00
139.00,39.00,19.00,104.00
138.00,36.00,19.00,104.00
137.00,34.00,19.00,104.00
136.00,33.00,19.00,104.00
136.00,32.00,19.00,104.00
112.00,32.00,19.00,104.00
111.00,32.00,19.00,104.00
112.00,31.00,19.00,104.00
113.00,31.00,19.00,104.00
114.00,30.00,19.00,104.00
115.00,29.00,19.00,104.00
116.00,28.00,19.00,104.00
115.00,26.00,19.00,104.00
2
0
0
0
0
1
119.00,73.00,24.00,89.00
119.00,76.00,24.00,89.00
119.00,78.00,24.00,89.00
119.00,77.00,24.00,89.00
118.00,77.00,24.00,89.00
118.00,76.00,24.00,89.00
117.00,75.00,24.00,89.00
117.00,79.00,24.00,89.00
116.00,81.00,24.00,89.00
116.00,81.00,24.00,89.00
116.00,81.00,24.00,89.00
114.00,83.00,24.00,89.00
114.00,85.00,24.00,89.00
114.00,93.00,24.00,89.00
114.00,91.00,24.00,89.00
114.00,92.00,24.00,89.00
113.00,93.00,24.00,89.00
113.00,95.00,24.00,89.00
112.00,96.00,24.00,89.00
112.00,98.00,24.00,89.00
111.00,100.00,24.00,89.00
110.00,102.00,24.00,89.00
2
0
0
0
0
1
124.00,61.00,52.00,45.00
125.00,62.00,52.00,45.00
125.00,63.00,52.00,45.00
127.00,63.00,52.00,45.00
130.00,63.00,52.00,45.00
136.00,46.00,52.00,45.00
134.00,43.00,52.00,45.00
132.00,43.00,52.00,45.00
131.00,44.00,52.00,45.00
130.00,45.00,52.00,45.00
130.00,44.00,52.00,45.00
131.00,42.00,52.00,45.00
130.00,39.00,52.00,45.00
128.00,39.00,52.00,45.00
128.00,40.00,52.00,45.00
127.00,39.00,52.00,45.00
126.00,38.00,52.00,45.00
125.00,36.00,52.00,45.00
125.00,36.00,52.00,45.00
125.00,35.00,52.00,45.00
126.00,32.00,52.00,45.00
127.00,31.00,52.00,45.00
127.00,33.00,52.00,45.00
128.00,34.00,52.00,45.00
128.00,34.00,52.00,45.00
128.00,34.00,52.00,45.00
130.00,33.00,52.00,45.00
132.00,32.00,52.00,45.00
132.00,32.00,52.00,45.00
132.00,31.00,52.00,45.00
133.00,31.00,52.00,45.00
134.00,31.00,52.00,45.00
135.00,31.00,52.00,45.00
136.00,31.00,52.00,45.00
136.00,32.00,52.00,45.00
137.00,32.00,52.00,45.00
137.00,33.00,52.00,45.00
136.00,35.00,52.00,45.00
135.00,37.00,52.00,45.00
133.00,37.00,52.00,45.00
131.00,37.00,52.00,45.00
130.00,37.00,52.00,45.00
129.00,38.00,52.00,45.00
128.00,38.00,52.00,45.00
128.00,38.00,52.00,45.00
129.00,37.00,52.00,45.00
129.00,35.00,52.00,45.00
128.00,35.00,52.00,45.00
127.00,36.00,52.00,45.00
127.00,37.00,52.00,45.00
126.00,36.00,52.00,45.00
126.00,35.00,52.00,45.00
126.00,35.00,52.00,45.00
126.00,35.00,52.00,45.00
127.00,37.00,52.00,45.00
130.00,41.00,52.00,45.00
130.00,42.00,52.00,45.00
129.00,41.00,52.00,45.00
129.00,42.00,52.00,45.00
129.00,43.00,52.00,45.00
129.00,43.00,52.00,45.00
130.00,43.00,52.00,45.00
133.00,44.00,52.00,45.00
134.00,45.00,52.00,45.00
135.00,46.00,52.00,45.00
136.00,47.00,52.00,45.00
137.00,48.00,52.00,45.00
138.00,50.00,52.00,45.00
138.00,53.00,52.00,45.00
138.00,55.00,52.00,45.00
138.00,58.00,52.00,45.00
137.00,60.00,52.00,45.00
136.00,61.00,52.00,45.00
134.00,63.00,52.00,45.00
132.00,64.00,52.00,45.00
130.00,65.00,52.00,45.00
128.00,65.00,52.00,45.00
