1
150.00,57.00,82.00,96.00
147.00,60.00,82.00,96.00
144.00,63.00,82.00,96.00
142.00,64.00,82.00,96.00
139.00,63.00,82.00,96.00
137.00,59.00,82.00,96.00
135.00,53.00,82.00,96.00
134.00,50.00,82.00,96.00
133.00,49.00,82.00,96.00
130.00,49.00,82.00,96.00
123.00,49.00,82.00,96.00
116.00,51.00,82.00,96.00
110.00,53.00,82.00,96.00
106.00,52.00,82.00,96.00
107.00,52.00,82.00,96.00
108.00,50.00,82.00,96.00
109.00,49.00,82.00,96.00
114.00,52.00,82.00,96.00
116.00,53.00,82.00,96.00
115.00,54.00,82.00,96.00
116.00,58.00,82.00,96.00
116.00,59.00,82.00,96.00
117.00,60.00,82.00,96.00
117.00,61.00,82.00,96.00
119.00,62.00,82.00,96.00
120.00,61.00,82.00,96.00
122.00,57.00,82.00,96.00
124.00,51.00,82.00,96.00
129.00,46.00,82.00,96.00
133.00,42.00,82.00,96.00
135.00,40.00,82.00,96.00
139.00,39.00,82.00,96.00
142.00,39.00,82.00,96.00
145.00,41.00,82.00,96.00
147.00,44.00,82.00,96.00
146.00,45.00,82.00,96.00
145.00,43.00,82.00,96.00
143.00,40.00,82.00,96.00
139.00,37.00,82.00,96.00
136.00,36.00,82.00,96.00
132.00,38.00,82.00,96.00
126.00,43.00,82.00,96.00
121.00,48.00,82.00,96.00
118.00,51.00,82.00,96.00
112.00,50.00,82.00,96.00
109.00,51.00,82.00,96.00
108.00,52.00,82.00,96.00
106.00,52.00,82.00,96.00
106.00,50.00,82.00,96.00
107.00,44.00,82.00,96.00
108.00,40.00,82.00,96.00
111.00,39.00,82.00,96.00
114.00,41.00,82.00,96.00
116.00,45.00,82.00,96.00
118.00,50.00,82.00,96.00
123.00,54.00,82.00,96.00
127.00,58.00,82.00,96.00
130.00,59.00,82.00,96.00
133.00,57.00,82.00,96.00
139.00,53.00,82.00,96.00
142.00,47.00,82.00,96.00
145.00,43.00,82.00,96.00
145.00,40.00,82.00,96.00
146.00,40.00,82.00,96.00
145.00,45.00,82.00,96.00
142.00,50.00,82.00,96.00
140.00,50.00,82.00,96.00
138.00,52.00,82.00,96.00
139.00,53.00,82.00,96.00
136.00,52.00,82.00,96.00
136.00,48.00,82.00,96.00
137.00,45.00,82.00,96.00
137.00,44.00,82.00,96.00
137.00,49.00,82.00,96.00
136.00,54.00,82.00,96.00
136.00,56.00,82.00,96.00
134.00,56.00,82.00,96.00
134.00,57.00,82.00,96.00
134.00,59.00,82.00,96.00
130.00,59.00,82.00,96.00
127.00,54.00,82.00,96.00
123.00,50.00,82.00,96.00
123.00,48.00,82.00,96.00
124.00,46.00,82.00,96.00
122.00,51.00,82.00,96.00
120.00,59.00,82.00,96.00
121.00,63.00,82.00,96.00
123.00,66.00,82.00,96.00
125.00,70.00,82.00,96.00
128.00,68.00,82.00,96.00
132.00,62.00,82.00,96.00
133.00,53.00,82.00,96.00
136.00,47.00,82.00,96.00
140.00,44.00,82.00,96.00
144.00,42.00,82.00,96.00
145.00,44.00,82.00,96.00
147.00,47.00,82.00,96.00
149.00,48.00,82.00,96.00
150.00,48.00,82.00,96.00
152.00,49.00,82.00,96.00
152.00,48.00,82.00,96.00
151.00,46.00,82.00,96.00
150.00,44.00,82.00,96.00
149.00,44.00,82.00,96.00
150.00,44.00,82.00,96.00
150.00,46.00,82.00,96.00
144.00,51.00,82.00,96.00
142.00,55.00,82.00,96.00
138.00,56.00,82.00,96.00
133.00,60.00,82.00,96.00
129.00,62.00,82.00,96.00
124.00,58.00,82.00,96.00
125.00,54.00,82.00,96.00
127.00,49.00,82.00,96.00
128.00,49.00,82.00,96.00
128.00,49.00,82.00,96.00
128.00,49.00,82.00,96.00
